Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
114242,Medical,Sophomore,3.604,38.0,Summarizing_Reading,Intermediate,3,True,1.0,10,Actively_Encouraged,7,3.72,65.62,High
116008,STEM,Junior,3.278,17.39,Debugging/Troubleshooting,Beginner,3,False,18.88,3,Actively_Encouraged,1,3.724,80.98,Medium
129362,Business,Junior,3.673,0.05,Summarizing_Reading,Intermediate,2,True,18.59,3,Actively_Encouraged,4,3.829,86.26,Medium
124893,STEM,Freshman,2.895,26.01,Debugging/Troubleshooting,Intermediate,3,True,5.6,6,Actively_Encouraged,5,3.142,47.25,High
127427,Business,Graduate,3.334,9.95,Copywriting/Drafting,Advanced,4,False,9.48,4,Allowed_With_Citation,5,3.628,100.0,High
115054,Medical,Junior,3.286,5.59,Copywriting/Drafting,Beginner,3,True,12.76,3,Allowed_With_Citation,5,3.606,79.18,High
102819,STEM,Sophomore,3.461,14.62,Debugging/Troubleshooting,Intermediate,4,True,7.33,6,Actively_Encouraged,6,3.882,72.74,High
138803,Business,Sophomore,2.33,3.75,Ideation,Advanced,4,False,15.04,4,Actively_Encouraged,3,2.403,96.71,Medium
133719,STEM,Graduate,3.599,12.68,Debugging/Troubleshooting,Intermediate,2,True,9.35,3,Allowed_With_Citation,4,3.71,62.6,High
105363,Business,Junior,3.108,6.27,Ideation,Beginner,2,False,14.11,1,Allowed_With_Citation,2,3.394,78.42,Low
135376,Medical,Senior,3.111,15.11,Debugging/Troubleshooting,Intermediate,3,True,6.92,3,Allowed_With_Citation,6,3.491,66.19,High
141580,Humanities,Junior,2.924,21.27,Ideation,Intermediate,1,True,6.91,6,Allowed_With_Citation,8,3.042,71.23,High
106386,Business,Junior,3.61,3.29,Direct_Answer_Generation,Beginner,1,True,9.77,3,Allowed_With_Citation,4,4.0,72.29,Medium
137210,STEM,Senior,3.01,20.81,Debugging/Troubleshooting,Advanced,5,True,12.07,6,Actively_Encouraged,7,3.749,100.0,High
115170,Arts,Sophomore,3.55,3.67,Direct_Answer_Generation,Intermediate,3,True,20.43,1,Strict_Ban,5,4.0,84.6,Low
147233,Humanities,Sophomore,3.469,6.76,Copywriting/Drafting,Intermediate,3,False,20.89,4,Actively_Encouraged,4,3.849,85.5,Medium
146822,Humanities,Sophomore,3.11,2.04,Debugging/Troubleshooting,Intermediate,3,False,15.82,2,Actively_Encouraged,4,3.187,84.91,Low
133845,STEM,Junior,2.531,12.99,Debugging/Troubleshooting,Beginner,3,True,17.21,6,Allowed_With_Citation,1,2.905,63.34,Medium
113247,Humanities,Junior,3.554,12.26,Direct_Answer_Generation,Intermediate,1,True,6.83,2,Allowed_With_Citation,3,3.811,90.17,High
118319,Business,Sophomore,3.806,8.33,Direct_Answer_Generation,Advanced,3,False,4.75,3,Allowed_With_Citation,5,4.0,100.0,Low
122641,Humanities,Graduate,3.473,13.61,Copywriting/Drafting,Beginner,3,True,11.62,6,Allowed_With_Citation,9,3.467,91.53,High
128306,Medical,Senior,2.786,0.61,Summarizing_Reading,Advanced,4,False,15.19,1,Actively_Encouraged,7,3.019,87.82,Medium
129033,Humanities,Senior,3.577,4.45,Direct_Answer_Generation,Beginner,2,False,12.16,1,Actively_Encouraged,2,3.678,81.49,High
137329,STEM,Graduate,2.982,4.98,Summarizing_Reading,Advanced,3,False,16.33,5,Actively_Encouraged,2,3.453,68.93,Medium
129192,Humanities,Freshman,3.392,15.55,Direct_Answer_Generation,Advanced,3,False,17.25,6,Actively_Encouraged,2,3.705,68.31,Medium
148079,Business,Freshman,3.953,2.83,Ideation,Advanced,5,True,11.91,5,Actively_Encouraged,5,4.0,73.25,Low
131319,STEM,Sophomore,2.214,10.56,Direct_Answer_Generation,Intermediate,1,True,17.91,4,Allowed_With_Citation,3,2.364,79.4,Medium
101966,Business,Senior,2.984,1.77,Copywriting/Drafting,Advanced,4,False,16.23,2,Allowed_With_Citation,5,3.527,92.9,High
100988,Humanities,Senior,3.565,4.85,Copywriting/Drafting,Beginner,1,True,12.38,3,Strict_Ban,5,4.0,85.78,Low
118410,Business,Freshman,3.388,0.76,Ideation,Advanced,5,True,17.83,2,Allowed_With_Citation,5,3.878,86.89,Medium
125177,Medical,Junior,3.277,19.07,Copywriting/Drafting,Intermediate,3,False,5.43,5,Allowed_With_Citation,4,3.435,88.23,High
109358,STEM,Senior,2.995,13.75,Debugging/Troubleshooting,Intermediate,4,False,4.87,4,Allowed_With_Citation,4,3.249,85.18,Low
138601,Business,Sophomore,3.279,2.5,Ideation,Beginner,3,False,19.98,1,Allowed_With_Citation,2,3.638,58.25,Medium
132616,Arts,Senior,2.345,1.92,Copywriting/Drafting,Beginner,2,False,7.53,2,Allowed_With_Citation,5,2.359,57.08,Low
127522,Medical,Freshman,3.817,8.98,Ideation,Advanced,3,True,5.25,5,Allowed_With_Citation,4,3.852,76.76,High
104964,Business,Freshman,3.652,14.39,Ideation,Beginner,1,True,5.99,4,Actively_Encouraged,6,3.648,65.2,Low
143291,Business,Junior,3.449,4.51,Ideation,Intermediate,4,False,13.16,4,Allowed_With_Citation,9,3.473,67.15,Low
121636,STEM,Freshman,2.494,29.77,Debugging/Troubleshooting,Beginner,1,False,2.16,7,Allowed_With_Citation,2,2.183,68.0,High
139895,Business,Sophomore,3.739,22.28,Ideation,Advanced,3,True,7.98,4,Actively_Encouraged,4,4.0,98.47,High
132310,Business,Freshman,3.44,7.67,Copywriting/Drafting,Intermediate,1,True,10.25,4,Allowed_With_Citation,5,3.529,60.9,Medium
130633,STEM,Junior,2.249,0.41,Direct_Answer_Generation,Advanced,3,True,18.1,1,Actively_Encouraged,2,2.725,50.94,Low
102929,Arts,Graduate,3.702,7.2,Ideation,Intermediate,2,True,10.38,3,Strict_Ban,5,3.987,68.78,Low
115497,Humanities,Freshman,1.985,2.27,Copywriting/Drafting,Intermediate,2,True,5.58,2,Allowed_With_Citation,6,1.799,97.25,Medium
144147,Arts,Sophomore,2.227,0.3,Direct_Answer_Generation,Beginner,2,False,7.0,3,Allowed_With_Citation,5,1.975,66.08,Medium
130413,Arts,Freshman,2.789,0.57,Copywriting/Drafting,Beginner,2,True,9.98,3,Allowed_With_Citation,4,2.844,79.3,Low
130359,Arts,Freshman,3.902,0.15,Copywriting/Drafting,Advanced,5,True,13.16,1,Allowed_With_Citation,1,4.0,86.49,Low
148920,STEM,Junior,3.24,5.05,Ideation,Beginner,1,True,3.08,1,Actively_Encouraged,3,3.26,56.4,Medium
146961,STEM,Junior,2.949,0.0,Debugging/Troubleshooting,Intermediate,2,False,16.37,1,Actively_Encouraged,3,3.454,79.58,Medium
131382,Arts,Senior,2.847,0.89,Copywriting/Drafting,Beginner,2,True,13.43,1,Actively_Encouraged,6,3.454,72.59,Medium
145986,Business,Freshman,3.837,40.0,Debugging/Troubleshooting,Beginner,1,False,10.14,7,Strict_Ban,8,3.578,63.06,High
120530,Humanities,Junior,3.855,4.88,Copywriting/Drafting,Intermediate,3,True,6.99,3,Actively_Encouraged,4,4.0,82.39,High
140580,Humanities,Senior,1.843,1.3,Copywriting/Drafting,Beginner,1,True,16.42,3,Actively_Encouraged,2,2.136,54.35,Low
144172,Business,Senior,3.683,6.26,Copywriting/Drafting,Advanced,4,False,8.1,4,Strict_Ban,2,4.0,100.0,Medium
134362,Humanities,Freshman,3.107,4.11,Copywriting/Drafting,Beginner,3,False,16.68,3,Actively_Encouraged,2,3.273,75.35,Low
126778,Medical,Freshman,3.61,3.46,Direct_Answer_Generation,Beginner,3,True,12.33,1,Strict_Ban,6,3.767,74.15,Low
104384,Business,Junior,3.414,6.39,Ideation,Advanced,4,True,13.24,3,Allowed_With_Citation,6,3.979,87.71,Medium
147277,STEM,Senior,3.9,0.67,Summarizing_Reading,Intermediate,3,False,19.03,1,Actively_Encouraged,2,4.0,76.19,Medium
117085,Business,Senior,2.833,27.74,Copywriting/Drafting,Advanced,3,False,9.44,5,Allowed_With_Citation,4,3.222,83.86,High
131840,Humanities,Junior,2.474,14.03,Copywriting/Drafting,Beginner,3,False,2.25,5,Strict_Ban,5,2.574,58.62,High
107444,Business,Sophomore,3.489,31.63,Copywriting/Drafting,Beginner,2,True,5.74,8,Actively_Encouraged,6,3.768,58.97,Medium
111886,STEM,Freshman,2.942,34.21,Direct_Answer_Generation,Advanced,4,True,16.46,8,Allowed_With_Citation,7,3.051,77.58,Medium
114307,STEM,Sophomore,3.497,3.17,Direct_Answer_Generation,Intermediate,2,False,11.34,1,Allowed_With_Citation,3,3.867,78.9,Low
138540,Business,Junior,3.535,5.68,Direct_Answer_Generation,Advanced,4,True,12.6,3,Allowed_With_Citation,2,3.927,81.71,Low
125891,Medical,Sophomore,2.781,1.35,Summarizing_Reading,Beginner,3,False,6.83,1,Actively_Encouraged,1,3.032,83.42,High
126999,STEM,Graduate,3.151,13.23,Ideation,Advanced,3,True,10.2,2,Actively_Encouraged,2,3.471,100.0,Medium
117143,Business,Senior,3.589,15.6,Ideation,Advanced,5,False,11.48,6,Strict_Ban,9,3.881,89.19,High
139818,Business,Sophomore,3.272,14.56,Debugging/Troubleshooting,Advanced,3,False,19.42,4,Allowed_With_Citation,1,3.397,100.0,Medium
106599,Medical,Freshman,3.217,2.32,Summarizing_Reading,Beginner,2,False,16.26,3,Allowed_With_Citation,2,3.482,70.81,Low
149995,Humanities,Senior,3.556,15.19,Summarizing_Reading,Advanced,4,True,1.0,3,Actively_Encouraged,5,3.788,74.76,High
140425,STEM,Freshman,3.642,5.91,Summarizing_Reading,Beginner,3,True,1.22,1,Allowed_With_Citation,2,3.429,70.19,Medium
132807,Humanities,Senior,2.956,4.72,Copywriting/Drafting,Intermediate,4,True,9.93,3,Allowed_With_Citation,3,3.195,67.57,Medium
136601,Medical,Senior,3.611,6.47,Summarizing_Reading,Beginner,2,True,6.51,6,Actively_Encouraged,8,3.605,71.64,Medium
121659,Medical,Sophomore,3.07,20.99,Ideation,Advanced,5,False,11.12,8,Allowed_With_Citation,7,3.186,72.95,Medium
107204,STEM,Sophomore,3.402,5.58,Direct_Answer_Generation,Intermediate,3,True,22.73,3,Actively_Encouraged,4,3.873,74.26,Low
119279,STEM,Freshman,3.22,4.19,Debugging/Troubleshooting,Intermediate,4,True,15.03,1,Actively_Encouraged,3,3.421,55.45,Low
145244,Medical,Junior,2.984,10.54,Debugging/Troubleshooting,Advanced,5,True,14.38,1,Allowed_With_Citation,4,3.533,88.56,Low
128947,Business,Sophomore,2.978,5.69,Debugging/Troubleshooting,Beginner,3,False,5.04,1,Allowed_With_Citation,4,3.035,83.65,Low
109246,Medical,Graduate,3.033,2.02,Direct_Answer_Generation,Intermediate,1,True,10.57,2,Actively_Encouraged,6,3.405,80.59,Low
144681,Humanities,Graduate,2.461,0.95,Copywriting/Drafting,Beginner,2,False,15.59,1,Allowed_With_Citation,5,2.743,65.38,Low
104857,STEM,Senior,3.003,2.7,Ideation,Beginner,1,True,15.39,2,Actively_Encouraged,6,3.575,82.47,Low
108699,Humanities,Senior,3.392,7.57,Copywriting/Drafting,Advanced,3,False,1.0,5,Allowed_With_Citation,5,3.502,77.58,Medium
119360,STEM,Senior,3.658,3.78,Debugging/Troubleshooting,Advanced,3,False,10.62,5,Strict_Ban,5,3.883,97.19,High
117409,STEM,Sophomore,2.205,2.6,Copywriting/Drafting,Intermediate,1,True,13.64,5,Allowed_With_Citation,3,2.586,55.28,Medium
107573,STEM,Junior,3.671,9.24,Debugging/Troubleshooting,Intermediate,3,False,9.35,3,Allowed_With_Citation,2,4.0,68.59,Medium
128031,Medical,Freshman,2.808,10.77,Summarizing_Reading,Advanced,3,False,14.05,4,Strict_Ban,6,2.921,83.56,Medium
111079,STEM,Graduate,2.974,6.72,Summarizing_Reading,Intermediate,2,True,13.52,2,Strict_Ban,2,3.128,63.13,High
115655,Business,Sophomore,3.076,5.91,Direct_Answer_Generation,Intermediate,4,False,1.79,5,Allowed_With_Citation,5,3.019,68.5,Medium
130417,Business,Senior,3.814,3.01,Ideation,Intermediate,3,False,3.3,1,Allowed_With_Citation,1,3.691,81.56,Medium
120725,STEM,Graduate,3.24,0.04,Debugging/Troubleshooting,Intermediate,4,False,17.35,1,Allowed_With_Citation,3,3.461,83.64,Medium
110473,Arts,Freshman,3.073,12.04,Debugging/Troubleshooting,Intermediate,4,True,7.34,2,Allowed_With_Citation,2,3.076,75.28,Medium
141232,Humanities,Senior,3.113,0.07,Copywriting/Drafting,Intermediate,5,False,13.44,1,Actively_Encouraged,5,3.172,63.8,Medium
108497,Medical,Freshman,2.281,12.13,Ideation,Beginner,2,True,9.78,1,Strict_Ban,5,2.216,72.55,Medium
134470,STEM,Junior,2.733,6.56,Debugging/Troubleshooting,Intermediate,4,False,3.92,4,Allowed_With_Citation,2,2.789,75.38,Medium
118478,STEM,Senior,3.327,19.91,Direct_Answer_Generation,Intermediate,3,True,7.53,7,Actively_Encouraged,3,3.247,73.94,High
140242,STEM,Freshman,3.717,1.63,Direct_Answer_Generation,Advanced,4,True,8.38,1,Strict_Ban,2,3.657,77.06,Low
109179,Business,Sophomore,3.208,4.79,Summarizing_Reading,Intermediate,3,True,11.75,3,Allowed_With_Citation,2,3.319,76.96,Low
148485,Humanities,Freshman,3.494,17.33,Summarizing_Reading,Beginner,3,True,7.91,5,Strict_Ban,6,3.668,59.5,High
131787,Business,Freshman,3.146,3.58,Copywriting/Drafting,Advanced,5,False,13.49,1,Actively_Encouraged,4,3.342,58.61,Medium
120518,Medical,Sophomore,2.878,7.16,Summarizing_Reading,Advanced,3,False,8.42,4,Strict_Ban,6,3.2,100.0,Medium
116637,Arts,Graduate,2.666,4.08,Copywriting/Drafting,Beginner,2,False,8.82,2,Allowed_With_Citation,3,3.11,84.5,High
100512,Humanities,Junior,3.319,0.68,Ideation,Beginner,1,False,13.58,1,Allowed_With_Citation,1,3.575,81.82,Medium
124092,Humanities,Sophomore,3.035,12.25,Copywriting/Drafting,Beginner,1,False,6.24,4,Strict_Ban,9,3.067,62.68,High
122153,Medical,Senior,2.612,1.18,Debugging/Troubleshooting,Beginner,2,False,8.68,4,Allowed_With_Citation,4,2.821,80.34,Low
103334,STEM,Graduate,2.721,0.68,Ideation,Intermediate,1,True,7.81,3,Allowed_With_Citation,5,2.884,67.56,High
147512,Medical,Junior,3.165,2.43,Ideation,Beginner,3,False,10.34,4,Allowed_With_Citation,5,3.37,81.58,Low
136410,Arts,Senior,2.652,0.95,Copywriting/Drafting,Beginner,2,False,9.86,5,Allowed_With_Citation,3,3.033,80.09,High
124790,STEM,Junior,3.286,25.71,Debugging/Troubleshooting,Advanced,4,False,17.83,6,Allowed_With_Citation,5,4.0,97.34,High
128544,Humanities,Senior,3.842,4.31,Direct_Answer_Generation,Advanced,4,False,11.73,3,Allowed_With_Citation,6,4.0,100.0,Low
138144,STEM,Sophomore,2.413,16.87,Direct_Answer_Generation,Intermediate,1,False,3.88,4,Actively_Encouraged,4,2.177,85.53,High
125445,Medical,Graduate,3.469,5.57,Summarizing_Reading,Advanced,3,False,14.02,1,Strict_Ban,1,3.698,91.63,High
133519,STEM,Graduate,3.619,21.68,Debugging/Troubleshooting,Intermediate,5,False,1.0,6,Allowed_With_Citation,4,3.729,70.32,Low
106075,Humanities,Sophomore,2.482,18.74,Copywriting/Drafting,Beginner,2,True,5.23,5,Strict_Ban,9,2.536,63.14,High
140675,Business,Junior,2.533,7.03,Ideation,Intermediate,4,False,9.35,3,Allowed_With_Citation,5,2.618,72.43,High
149182,Humanities,Freshman,2.384,16.9,Copywriting/Drafting,Intermediate,4,True,8.93,5,Strict_Ban,7,2.261,71.92,Medium
119055,Humanities,Sophomore,2.728,12.67,Copywriting/Drafting,Advanced,5,True,1.13,2,Actively_Encouraged,2,2.745,76.45,Medium
106941,Arts,Junior,3.219,2.6,Debugging/Troubleshooting,Beginner,2,True,20.21,1,Allowed_With_Citation,3,3.738,66.84,Medium
112902,STEM,Sophomore,3.71,4.06,Debugging/Troubleshooting,Advanced,3,True,12.51,1,Allowed_With_Citation,4,4.0,89.85,Low
133171,Arts,Senior,3.887,15.13,Debugging/Troubleshooting,Advanced,4,False,5.28,6,Allowed_With_Citation,7,4.0,88.2,High
124237,Arts,Senior,3.303,1.55,Copywriting/Drafting,Beginner,3,False,14.87,4,Allowed_With_Citation,4,3.628,84.22,Medium
117850,Arts,Senior,3.472,1.86,Copywriting/Drafting,Beginner,3,False,18.91,2,Allowed_With_Citation,5,4.0,93.53,Low
138963,STEM,Sophomore,3.409,9.17,Summarizing_Reading,Advanced,5,False,13.65,3,Allowed_With_Citation,5,3.787,58.85,High
107223,STEM,Sophomore,2.788,13.64,Debugging/Troubleshooting,Intermediate,4,False,13.6,2,Allowed_With_Citation,4,2.957,81.89,Medium
104698,Business,Freshman,3.635,5.99,Summarizing_Reading,Advanced,4,False,14.82,4,Allowed_With_Citation,8,3.794,83.35,High
121882,Business,Freshman,3.359,0.71,Summarizing_Reading,Advanced,3,False,23.24,1,Actively_Encouraged,1,3.598,90.01,Low
100306,Medical,Junior,2.437,0.41,Summarizing_Reading,Beginner,1,True,14.34,1,Actively_Encouraged,1,2.435,79.28,Low
135769,STEM,Graduate,3.684,0.31,Debugging/Troubleshooting,Beginner,2,True,12.62,1,Actively_Encouraged,2,4.0,65.43,High
105379,Arts,Graduate,3.128,6.35,Copywriting/Drafting,Advanced,3,True,9.44,5,Allowed_With_Citation,4,3.609,97.76,Medium
115583,STEM,Freshman,2.633,9.21,Summarizing_Reading,Intermediate,2,False,17.39,4,Allowed_With_Citation,7,2.879,72.73,Medium
108574,STEM,Freshman,3.143,13.3,Debugging/Troubleshooting,Advanced,4,True,2.3,4,Actively_Encouraged,4,3.263,81.89,Medium
125512,Humanities,Junior,3.658,5.29,Copywriting/Drafting,Intermediate,5,False,16.48,2,Allowed_With_Citation,5,3.832,66.01,Low
149155,Business,Freshman,2.831,10.75,Summarizing_Reading,Intermediate,2,False,18.09,3,Allowed_With_Citation,1,3.161,89.68,Medium
128433,Humanities,Graduate,3.151,15.92,Copywriting/Drafting,Beginner,2,True,5.7,3,Actively_Encouraged,5,3.532,80.61,Low
140818,Arts,Graduate,2.666,4.73,Summarizing_Reading,Intermediate,3,True,12.97,3,Strict_Ban,7,2.803,55.07,Medium
124941,STEM,Senior,2.691,0.15,Ideation,Beginner,1,False,4.72,2,Actively_Encouraged,5,2.911,61.48,Medium
100663,Business,Junior,2.866,3.54,Ideation,Intermediate,2,False,13.25,4,Actively_Encouraged,1,2.841,51.95,Low
133472,Arts,Graduate,2.872,2.95,Ideation,Beginner,1,False,14.13,1,Allowed_With_Citation,6,3.001,71.89,High
128982,STEM,Sophomore,3.458,9.73,Debugging/Troubleshooting,Intermediate,2,False,23.13,2,Strict_Ban,3,3.769,100.0,Low
100528,STEM,Graduate,2.417,3.16,Debugging/Troubleshooting,Beginner,2,False,11.76,5,Actively_Encouraged,3,2.421,79.57,High
141960,Humanities,Graduate,3.875,0.12,Direct_Answer_Generation,Beginner,1,False,7.54,2,Allowed_With_Citation,3,3.918,71.13,Medium
148910,Business,Freshman,2.222,30.48,Ideation,Advanced,5,True,5.73,5,Strict_Ban,7,2.381,59.31,Medium
108632,STEM,Senior,3.838,2.03,Direct_Answer_Generation,Intermediate,5,False,9.65,2,Strict_Ban,5,3.82,81.89,Low
120166,STEM,Senior,3.564,5.43,Direct_Answer_Generation,Intermediate,5,False,3.54,3,Actively_Encouraged,4,3.612,87.46,Low
141196,Humanities,Sophomore,2.528,3.27,Copywriting/Drafting,Advanced,4,False,15.79,1,Allowed_With_Citation,1,2.84,80.63,Low
124065,STEM,Junior,2.879,9.63,Debugging/Troubleshooting,Beginner,1,False,11.84,6,Strict_Ban,4,3.009,72.92,Low
132005,Medical,Freshman,3.497,17.75,Ideation,Beginner,1,True,9.6,4,Actively_Encouraged,4,3.519,88.98,Medium
140628,Medical,Junior,3.754,5.03,Summarizing_Reading,Advanced,5,False,10.99,3,Allowed_With_Citation,4,4.0,83.55,Medium
149610,STEM,Senior,3.817,11.12,Debugging/Troubleshooting,Advanced,5,True,7.85,4,Allowed_With_Citation,6,4.0,68.95,Medium
121528,Arts,Sophomore,2.951,9.02,Copywriting/Drafting,Intermediate,3,False,15.57,4,Allowed_With_Citation,7,3.358,66.91,Low
145071,Business,Senior,2.582,5.15,Ideation,Intermediate,4,False,10.22,4,Actively_Encouraged,4,2.82,83.25,Medium
139462,STEM,Junior,3.518,24.98,Direct_Answer_Generation,Advanced,3,True,3.81,5,Actively_Encouraged,4,3.187,63.67,Medium
117611,STEM,Sophomore,3.691,16.95,Direct_Answer_Generation,Intermediate,4,False,7.3,4,Strict_Ban,9,3.564,84.46,High
100904,Business,Freshman,2.926,0.29,Summarizing_Reading,Beginner,1,False,14.08,1,Allowed_With_Citation,6,3.104,61.85,Low
107589,Business,Sophomore,3.631,6.66,Ideation,Beginner,1,True,15.19,1,Allowed_With_Citation,2,3.838,89.31,High
144286,Business,Freshman,3.261,5.67,Summarizing_Reading,Advanced,3,False,10.49,3,Actively_Encouraged,5,3.506,70.53,Low
114330,STEM,Freshman,2.441,13.56,Summarizing_Reading,Advanced,4,False,10.42,5,Actively_Encouraged,6,2.466,71.56,Low
115415,Business,Freshman,3.858,5.94,Ideation,Intermediate,2,True,6.81,1,Actively_Encouraged,2,3.894,65.82,Medium
113882,Humanities,Senior,3.072,16.48,Direct_Answer_Generation,Advanced,3,True,7.75,5,Allowed_With_Citation,7,3.403,64.85,High
148098,STEM,Senior,3.009,1.0,Debugging/Troubleshooting,Beginner,2,True,22.33,2,Actively_Encouraged,1,3.582,78.93,Medium
141021,Business,Freshman,2.995,25.27,Ideation,Advanced,3,True,13.27,5,Actively_Encouraged,4,3.373,77.99,Medium
139395,Business,Freshman,3.348,4.17,Summarizing_Reading,Intermediate,3,False,8.43,3,Strict_Ban,6,3.408,82.82,High
106390,Business,Senior,3.572,0.7,Debugging/Troubleshooting,Beginner,3,False,18.4,2,Actively_Encouraged,4,3.678,67.37,Low
124551,STEM,Sophomore,3.239,3.51,Summarizing_Reading,Advanced,3,False,1.0,2,Allowed_With_Citation,4,3.214,69.4,Medium
109653,STEM,Sophomore,3.874,23.59,Debugging/Troubleshooting,Advanced,4,True,7.02,6,Actively_Encouraged,5,4.0,94.45,High
141539,STEM,Junior,3.495,0.38,Debugging/Troubleshooting,Beginner,3,False,7.45,3,Strict_Ban,1,3.723,71.67,Medium
109107,STEM,Freshman,3.098,14.64,Copywriting/Drafting,Intermediate,1,False,5.16,6,Strict_Ban,8,3.001,64.38,Medium
137927,Humanities,Senior,3.679,1.65,Ideation,Intermediate,3,False,18.19,4,Allowed_With_Citation,4,4.0,91.53,Medium
116016,Business,Junior,3.97,1.95,Debugging/Troubleshooting,Beginner,2,False,17.4,3,Allowed_With_Citation,2,4.0,59.67,Low
101533,Business,Junior,3.435,10.84,Direct_Answer_Generation,Intermediate,1,False,7.55,3,Strict_Ban,6,3.685,77.47,Medium
135060,Business,Graduate,3.108,10.35,Ideation,Beginner,2,True,6.56,4,Allowed_With_Citation,2,3.274,89.68,High
115658,Medical,Senior,3.241,10.58,Summarizing_Reading,Beginner,2,True,18.93,6,Allowed_With_Citation,2,3.636,61.82,Medium
109450,Humanities,Graduate,3.127,0.11,Debugging/Troubleshooting,Intermediate,3,False,7.41,3,Allowed_With_Citation,3,3.202,81.04,Medium
123022,STEM,Senior,2.951,31.12,Copywriting/Drafting,Intermediate,3,False,13.91,10,Strict_Ban,6,3.02,56.47,High
147229,Arts,Junior,2.962,5.18,Copywriting/Drafting,Beginner,2,False,6.09,5,Allowed_With_Citation,1,2.884,62.8,High
143014,Arts,Junior,3.858,2.82,Copywriting/Drafting,Intermediate,2,True,2.92,1,Actively_Encouraged,4,3.789,60.55,Low
113889,STEM,Senior,3.086,6.62,Debugging/Troubleshooting,Advanced,4,False,13.54,1,Allowed_With_Citation,1,3.825,100.0,Low
124576,Medical,Sophomore,2.786,3.49,Debugging/Troubleshooting,Advanced,3,True,7.34,3,Allowed_With_Citation,2,3.239,88.01,Medium
109679,Business,Freshman,3.002,5.02,Ideation,Intermediate,2,False,11.09,2,Strict_Ban,6,3.174,70.68,Low
115411,Business,Junior,3.297,0.76,Debugging/Troubleshooting,Intermediate,3,True,6.05,3,Actively_Encouraged,4,3.317,72.63,Low
148515,Business,Freshman,2.993,1.18,Ideation,Intermediate,4,True,17.28,4,Actively_Encouraged,3,3.072,97.26,Low
118367,Medical,Junior,3.628,3.65,Summarizing_Reading,Intermediate,4,False,8.39,2,Allowed_With_Citation,4,3.821,72.21,Medium
